TIPO DE REGISTRO                  ;CÓDIGO DA UF;NÚMERO SEQUENCIAL;DV DO SEQUENCIAL;NÚMERO DO DOMICÍLIO;ESTRATO GEOGRÁFICO;FATOR DE EXPANSÃO 2 (AJUSTADO P/ ESTIMATIVAS)           ;PERÍODO REAL DA COLETA;QUANTIDADE DE MORADORES      ;QUANTIDADE DE UC                ;QUANTIDADE DE FAMÍLIAS;TIPO DE DOMICILIO;MATERIAL QUE PREDOMINA NAS PAREDES EXTERNAS;MATERIAL QUE PREDOMINA NA COBERTURA;MATERIAL QUE PREDOMINA NO PISO;QUANTIDADE DE CÔMODOS;CÔMODOS SERVINDO DE DORMITÓRIO;EXISTÊNCIA DE ÁGUA CANALIZADA;PROVENIÊNCIA DA ÁGUA;QUANTIDADE DE BANHEIROS;ESCOADOURO SANITÁRIO;CONDIÇÃO DE OCUPAÇÃO;TEMPO DE ALUGUEL;TIPO DE CONTRATO DE ALUGUEL;EXISTÊNCIA DE PAVIMENTAÇÃO NA RUA;IMPUTAÇÃO - QUANTIDADE DE CÔMODOS;IMPUTAÇÃO - QUANTIDADE DE BANHEIROS;IMPUTAÇÃO - ESCOADOURO SANITÁRIO;RENDA MONETÁRIA MENSAL DO DOMICÍLIO;RENDA NÃO MONETÁRIA MENSAL DO DOMICÍLIO;RENDA TOTAL MENSAL DO DOMICÍLIO               
1;53;72;7;5;5;823,0530401;45;5;1;1;1;1;1;2;7;3;1;1;2;1;1;0;0;1;0;0;0;9193,83;477,5;9671,331122
1;53;72;7;7;5;823,0530401;49;5;1;1;1;1;1;2;10;3;1;1;4;1;1;0;0;1;0;0;0;20600;675,78;21275,78122
1;53;72;7;8;5;823,0530401;49;3;1;1;1;1;1;2;5;2;1;1;1;1;4;0;0;1;0;0;0;530;350;880,0012222
1;53;73;5;10;5;556,6310454;49;3;1;1;1;1;1;4;4;1;1;1;1;1;4;0;0;1;0;0;0;1677,5;154,16;1831,661222
1;53;73;5;12;5;556,6310454;49;2;1;1;1;1;1;2;7;2;1;1;2;1;1;0;0;1;0;0;1;1282,69;482,42;1765,111122
1;53;73;5;13;5;556,6310454;49;4;1;1;1;1;1;4;3;2;1;1;1;1;6;1;1;1;0;0;0;923,25;3,2;926,4512222
1;53;73;5;3;5;556,6310454;41;2;1;1;1;1;1;4;5;2;1;1;1;1;1;0;0;1;0;0;0;635,83;165,5;801,3312221
1;53;73;5;4;5;556,6310454;41;3;1;1;1;1;1;4;4;2;1;1;1;1;1;0;0;1;0;0;0;0;347,33;347,3312222
1;53;73;5;5;5;556,6310454;41;3;1;1;1;1;1;2;5;2;1;1;1;1;1;0;0;1;0;0;0;4474,4;20,33;4494,731222
1;53;73;5;6;5;556,6310454;45;3;1;1;1;1;1;2;5;2;1;1;2;1;1;0;0;1;0;0;0;1169,72;12,67;1182,391222
1;53;73;5;7;5;556,6310454;45;3;1;1;1;1;1;2;6;3;1;1;1;1;1;0;0;1;0;0;0;550;146,6;696,6012222
1;53;74;3;1;5;741,8911243;43;1;1;1;1;1;1;4;1;1;2;1;0;7;4;0;0;1;0;0;0;714;213,6;927,6011222
1;53;74;3;11;5;741,8911243;51;4;1;1;1;1;1;2;5;2;1;1;1;1;6;2;1;1;0;0;0;656,5;0;656,5011222
1;53;74;3;12;5;741,8911243;50;3;1;1;1;1;1;2;6;2;1;1;2;1;1;0;0;1;0;0;0;560,01;397,25;957,2612222
1;53;74;3;13;5;741,8911243;52;3;1;1;1;1;1;2;5;2;1;1;1;1;1;0;0;1;0;0;0;375,85;314,82;690,6711222
1;53;74;3;2;5;741,8911243;43;2;1;1;1;1;1;2;7;2;1;1;2;1;1;0;0;1;0;0;0;471,5;441,67;913,1712222
1;53;74;3;4;5;741,8911243;43;2;1;1;1;1;1;4;4;2;1;1;1;1;1;0;0;1;0;0;0;1173,42;305,87;1479,281222
1;53;74;3;5;5;741,8911243;43;3;1;1;1;1;1;4;3;1;1;1;1;1;1;0;0;1;0;0;0;1343,76;577,9;1921,661222
1;53;74;3;6;5;741,8911243;47;3;1;1;1;1;1;2;6;2;1;1;2;1;6;1;1;1;0;0;0;1943,33;48,42;1991,751222
1;53;74;3;9;5;741,8911243;47;7;1;1;2;1;1;4;2;2;1;1;2;1;6;3;1;1;0;1;0;1028,7;232,69;1261,391222
1;53;75;1;1;5;878,9759708;43;5;1;1;1;1;1;4;5;2;1;1;1;1;1;0;0;1;0;0;0;1300;0;1300,001222
1;53;75;1;10;5;878,9759708;52;2;1;1;1;1;1;4;4;1;1;1;1;1;6;1;1;1;0;0;0;1008,32;0;1008,321222
1;53;75;1;12;5;878,9759708;52;4;1;1;1;1;1;2;6;2;1;1;1;1;1;0;0;1;0;0;0;314,83;424,8;739,6312222
1;53;75;1;13;5;878,9759708;51;3;1;1;1;1;1;2;2;1;1;1;0;7;6;1;1;1;0;0;0;1404,96;216,85;1621,811222
1;53;75;1;3;5;878,9759708;44;2;1;1;1;1;1;2;5;2;1;1;1;1;6;3;1;1;0;0;0;2845,34;30,22;2875,561122
1;53;75;1;5;5;878,9759708;44;4;1;1;1;1;1;2;6;3;1;1;1;1;4;0;0;1;0;0;0;3095,74;387,4;3483,131222
1;53;75;1;6;5;878,9759708;47;4;1;1;1;1;1;2;5;2;1;1;1;1;1;0;0;1;0;0;0;920,06;350;1270,061122
1;53;75;1;7;5;878,9759708;47;3;1;1;1;1;1;2;6;3;1;1;1;1;1;0;0;1;0;0;0;1421,74;250;1671,741222
1;53;75;1;8;5;878,9759708;48;2;1;1;1;1;1;4;3;1;1;1;1;1;6;2;1;1;0;0;0;835,75;0;835,7512222
1;53;75;1;9;5;878,9759708;47;4;1;1;1;1;1;2;3;1;1;1;1;1;6;1;1;1;0;0;0;478,2;0;478,2012222
1;53;76;0;11;5;849,0598529;52;3;1;1;1;1;2;2;6;2;1;1;1;1;2;0;0;1;0;0;0;2172,82;418,85;2591,681122
1;53;76;0;12;5;849,0598529;52;4;1;1;1;1;2;2;6;3;1;1;1;1;1;0;0;1;0;0;0;2187,07;338,5;2525,571122
1;53;76;0;13;5;849,0598529;52;4;1;1;1;1;1;2;6;3;1;1;1;1;1;0;0;1;0;0;0;1632,8;495;2127,801122
1;53;76;0;3;5;849,0598529;41;1;1;1;1;1;1;2;6;2;1;1;1;1;6;2;1;1;0;0;0;1500;0;1500,001212
1;53;76;0;4;5;849,0598529;44;2;1;1;1;1;1;4;5;2;1;1;1;1;1;0;0;1;0;0;0;313,33;0;313,3311222
1;53;76;0;5;5;849,0598529;44;2;1;1;1;1;1;2;6;3;1;1;1;1;1;0;0;1;0;0;0;2449;612,56;3061,561122
1;53;76;0;6;5;849,0598529;44;2;1;1;1;1;1;4;4;1;1;1;1;1;1;0;0;1;0;0;0;258;188,16;446,1611222
1;53;76;0;7;5;849,0598529;48;3;1;1;1;1;1;4;4;2;1;1;1;1;6;2;1;1;0;0;0;590,12;0;590,1212222
1;53;76;0;8;5;849,0598529;48;4;1;1;1;1;1;2;4;2;1;1;1;1;6;2;1;1;0;0;0;495;0;495,0012222
1;53;77;8;10;5;722,3238154;49;3;1;1;1;1;1;4;4;1;1;1;1;1;6;2;1;1;0;0;0;792;0;792,0011222
1;53;77;8;12;5;722,3238154;49;4;1;1;1;1;1;4;7;3;1;1;1;1;1;0;0;1;0;0;0;1342,93;305,5;1648,431222
1;53;77;8;13;5;722,3238154;50;3;1;1;1;1;1;2;6;3;1;1;1;1;1;0;0;1;0;0;0;2132,55;581,35;2713,901212
1;53;77;8;3;5;722,3238154;41;3;1;1;1;1;1;2;6;3;1;1;1;1;6;2;1;1;0;0;0;788,25;37,5;825,7512122
1;53;77;8;4;5;722,3238154;42;4;1;1;1;1;1;4;5;2;1;1;1;1;4;0;0;1;0;0;0;280;256,77;536,7712122
1;53;77;8;5;5;722,3238154;41;2;1;1;1;1;1;2;7;3;1;1;1;1;1;0;0;1;0;0;0;1105;802,03;1907,031222
1;53;77;8;6;5;722,3238154;45;4;1;1;1;1;1;2;3;1;1;1;1;1;4;0;0;1;0;0;0;247,5;100;347,5011222
1;53;77;8;7;5;722,3238154;45;5;1;1;1;1;1;4;5;2;1;1;1;1;4;0;0;1;0;0;0;1250,42;368,98;1619,401212
1;53;77;8;8;5;722,3238154;45;5;1;1;1;1;1;2;5;2;1;1;1;1;4;0;0;1;0;0;0;1422,28;332;1754,281212
1;53;77;8;9;5;722,3238154;46;2;1;1;1;1;1;2;6;3;1;1;1;1;1;0;0;1;0;0;0;991,5;580,76;1572,261212
1;53;78;6;12;5;1049,105984;50;4;1;1;1;1;1;4;5;2;1;1;1;1;1;0;0;1;0;0;0;405;280,38;685,3812222
1;53;78;6;13;5;1049,105984;50;3;1;1;1;1;1;2;8;2;1;1;2;1;1;0;0;1;0;0;0;5032,12;0;5032,121122
1;53;78;6;2;5;1049,105984;42;4;1;1;1;1;1;4;6;3;1;1;1;1;1;0;0;1;0;0;0;1513,83;570,42;2084,241222
1;53;78;6;3;5;1049,105984;42;5;1;1;1;1;1;4;5;2;1;1;1;1;6;1;1;1;0;0;0;2000;5,1;2005,101222
1;53;78;6;5;5;1049,105984;43;3;1;1;1;1;1;4;9;2;1;1;1;1;1;0;0;1;0;0;0;843,95;285,07;1129,021122
1;53;78;6;7;5;1049,105984;46;4;1;1;1;1;1;2;8;3;1;1;2;1;6;2;1;1;0;0;0;576,26;0;576,2612222
1;53;78;6;9;5;1049,105984;46;1;1;1;1;1;1;2;4;1;1;1;1;1;6;1;1;1;0;0;0;866,67;0;866,6711222
1;53;79;4;1;5;986,1393448;44;5;1;1;1;1;1;4;4;1;1;1;1;1;6;1;1;1;0;0;0;1764;0;1764,001222
1;53;79;4;10;5;986,1393448;51;4;1;1;1;1;1;2;4;1;1;1;1;1;1;0;0;1;0;0;0;1059,53;620,4;1679,931122
1;53;79;4;11;5;986,1393448;51;4;1;1;1;1;1;2;6;3;1;1;1;1;1;0;0;1;0;0;0;1675,05;269,52;1944,571222
1;53;79;4;12;5;986,1393448;52;2;1;1;1;1;1;2;5;1;1;1;1;1;1;0;0;1;0;0;0;905;297;1202,001122
1;53;79;4;13;5;986,1393448;51;3;1;1;1;1;1;2;6;2;1;1;1;1;1;0;0;1;0;0;0;840,65;386,4;1227,051222
1;53;79;4;2;5;986,1393448;49;1;1;1;1;1;1;2;4;1;1;1;1;1;4;0;0;1;0;0;0;1022,73;242,02;1264,741222
1;53;79;4;3;5;986,1393448;44;1;1;1;1;1;1;2;3;1;1;1;1;1;4;0;0;1;0;0;0;693;287,25;980,2512222
1;53;79;4;4;5;986,1393448;44;2;1;1;1;1;7;2;3;1;1;1;1;1;6;1;1;1;0;0;0;1000;0;1000,002122
1;53;79;4;6;5;986,1393448;48;4;1;1;1;1;1;2;7;3;1;1;1;1;1;0;0;1;0;0;0;5616,67;292,08;5908,751222
1;53;79;4;7;5;986,1393448;48;2;1;1;1;1;1;4;4;1;1;1;1;1;1;0;0;1;0;0;0;495;260,16;755,1612222
1;53;79;4;8;5;986,1393448;48;3;1;1;1;1;1;4;5;2;1;1;1;1;6;1;2;1;0;0;0;1278,67;178,29;1456,961112
1;53;79;4;9;5;986,1393448;48;4;1;1;2;1;2;2;6;2;1;1;2;1;4;0;0;1;0;0;0;1238,39;300;1538,391212
1;53;80;8;1;5;806,1777192;41;5;1;1;1;1;1;7;7;3;1;1;1;1;5;0;0;1;0;0;0;125;280;405,0011222
1;53;80;8;11;5;806,1777192;52;4;1;1;1;1;1;4;3;1;1;1;1;1;5;0;0;1;0;0;0;1468,11;190,86;1658,971122
1;53;80;8;2;5;806,1777192;40;2;1;1;1;1;1;7;6;1;1;1;1;1;6;3;1;1;0;0;0;1109,49;175,54;1285,022122
1;53;80;8;3;5;806,1777192;40;5;1;1;1;6;7;7;6;2;1;1;2;1;1;0;0;1;0;0;0;1900;190;2090,002122
1;53;80;8;4;5;806,1777192;44;7;1;1;1;1;1;4;8;3;1;1;1;1;1;0;0;1;0;0;0;792;400;1192,001222
1;53;80;8;6;5;806,1777192;44;2;1;1;1;1;2;2;4;1;1;1;1;1;1;0;0;1;0;0;0;5880;342,88;6222,881222
1;53;80;8;7;5;806,1777192;48;3;1;1;1;1;7;2;8;3;1;1;1;1;5;0;0;1;0;0;0;1200;500;1700,001222
1;53;80;8;8;5;806,1777192;48;4;1;1;1;1;7;7;5;2;1;1;1;1;1;0;0;1;0;0;0;432,4;250;682,4021222
1;53;80;8;9;5;806,1777192;48;4;1;2;1;1;7;2;7;2;1;1;2;1;1;0;0;1;0;0;0;3304,64;373,28;3677,921112
1;53;81;6;1;5;457,8296844;41;3;1;1;1;1;1;2;4;1;1;1;1;1;6;1;1;1;0;0;0;3240;179,85;3419,851122
1;53;81;6;10;5;457,8296844;47;1;1;1;1;1;1;2;3;1;1;1;1;1;6;3;1;1;0;0;0;199,63;0;199,6312222
1;53;81;6;11;5;457,8296844;48;5;1;1;2;1;1;2;4;2;1;1;1;1;6;2;1;1;0;0;0;808,67;0;808,6712222
1;53;81;6;12;5;457,8296844;48;3;1;1;2;1;1;4;4;2;1;1;1;1;4;0;0;1;0;0;0;279;333,78;612,7812222
1;53;81;6;13;5;457,8296844;50;7;1;1;1;1;1;2;6;3;1;1;1;1;1;0;0;1;0;0;0;834,62;490,87;1325,491122
1;53;81;6;14;5;457,8296844;50;4;1;1;1;1;1;4;4;2;1;1;1;1;4;0;0;1;0;0;0;867,6;0;867,6012222
1;53;81;6;15;5;457,8296844;50;3;1;1;1;1;1;2;5;2;1;1;1;1;1;0;0;1;0;0;0;460;302,98;762,9812222
1;53;81;6;19;5;457,8296844;51;5;1;1;1;1;1;4;6;3;1;1;2;1;1;0;0;1;0;0;0;1071,53;328,02;1399,551222
1;53;81;6;2;5;457,8296844;48;4;1;1;1;1;1;2;4;2;1;1;1;1;6;1;1;1;0;0;0;647;0;647,0011222
1;53;81;6;20;5;457,8296844;51;3;1;1;1;1;1;4;5;2;1;1;2;1;1;0;0;1;0;0;0;993,18;586,16;1579,341222
1;53;81;6;3;5;457,8296844;41;1;1;1;1;1;1;4;3;1;1;1;1;1;6;1;1;1;0;0;0;600;0;600,0012222
1;53;81;6;4;5;457,8296844;41;1;1;1;1;1;1;4;2;1;1;1;1;1;6;1;1;1;0;0;0;451,87;0;451,8712222
1;53;81;6;7;5;457,8296844;48;3;1;1;1;1;1;2;6;2;1;1;1;1;6;3;1;1;0;0;0;1063,13;102;1165,131222
1;53;81;6;8;5;457,8296844;46;2;1;1;1;1;1;4;8;2;1;1;2;1;1;0;0;1;0;0;0;941;816;1757,001222
1;53;81;6;9;5;457,8296844;47;1;1;1;1;1;1;4;5;1;1;1;1;1;4;0;0;1;0;0;0;480,08;261,59;741,6712222
1;53;82;4;2;6;2242,720454;2;1;1;1;2;1;2;2;3;1;1;1;1;1;1;0;0;1;0;0;0;2930;709,1;3639,101222
1;53;82;4;3;6;2242,720454;2;1;1;1;2;1;2;2;5;1;1;1;1;1;6;2;2;1;0;0;0;13892,25;0;13892,25122
1;53;82;4;5;6;2242,720454;5;3;1;1;2;1;2;3;6;2;1;1;2;1;1;0;0;1;0;0;0;5677,62;1074,09;6751,711122
1;53;82;4;6;6;2242,720454;5;2;1;1;2;1;2;2;6;2;1;1;2;1;1;0;0;1;0;0;0;6673,46;778,49;7451,951222
1;53;82;4;7;6;2242,720454;8;3;1;1;2;1;2;2;8;2;1;1;3;1;1;0;0;1;0;0;0;7449,33;1061,92;8511,251222
1;53;82;4;9;6;2242,720454;8;2;1;1;2;1;2;3;5;1;1;1;1;1;2;0;0;1;0;0;0;9472,7;619,33;10092,03122
1;53;83;2;1;6;1707,916879;2;2;1;1;2;1;2;3;13;1;1;1;4;1;1;0;0;1;0;0;0;22793,17;1729,37;24522,54122
1;53;83;2;12;6;1707,916879;12;2;1;1;2;1;2;3;14;2;1;1;5;1;1;0;0;1;0;0;0;58405,08;3889,95;62295,03122
1;53;83;2;4;6;1707,916879;6;1;1;1;2;1;2;3;12;1;1;1;4;1;1;0;0;1;0;0;0;7435;2369;9804,001222
1;53;83;2;8;6;1707,916879;8;4;1;1;2;1;2;3;9;3;1;1;3;1;6;3;2;1;0;0;0;27665,87;65,65;27731,52122
1;53;83;2;9;6;1707,916879;8;3;1;1;2;1;2;3;9;3;1;1;3;1;1;0;0;1;0;0;0;31723,3;3868;35591,30122
1;53;84;0;2;6;1963,265611;3;3;1;1;2;1;2;2;6;3;1;1;2;1;1;0;0;1;0;0;0;5578,33;978,5;6556,831122
1;53;84;0;3;6;1963,265611;3;1;1;1;2;1;2;2;6;1;1;1;2;1;6;3;2;1;0;0;0;3000;0;3000,001122
1;53;84;0;6;6;1963,265611;7;4;1;1;2;1;2;2;7;3;1;1;2;1;6;3;2;1;0;0;0;7290,16;91,4;7381,561122
1;53;84;0;8;6;1963,265611;10;3;1;1;2;1;2;2;8;2;1;1;2;1;2;0;0;1;0;0;0;13719,67;1154,67;14874,33122
1;53;85;9;1;6;904,9723265;52;2;1;1;2;1;2;2;5;1;1;1;2;1;1;0;0;1;0;0;0;5947,22;1287;7234,221222
1;53;85;9;4;6;904,9723265;18;2;1;1;2;1;2;3;6;1;1;1;2;1;6;2;3;1;0;0;0;4245,9;0;4245,901222
1;53;85;9;6;6;904,9723265;18;1;1;1;2;1;2;3;6;1;1;1;2;1;6;1;2;1;0;0;0;14643,2;0;14643,20122
1;53;85;9;8;6;904,9723265;21;1;1;1;2;1;2;5;6;2;1;1;2;1;1;0;0;1;0;0;0;439,9;654;1093,901121
1;53;85;9;9;6;904,9723265;21;3;1;1;2;1;2;3;8;3;1;1;2;1;1;0;0;1;0;0;0;4045,83;909,43;4955,261121
1;53;86;7;1;6;2917,918088;52;1;1;1;2;1;2;2;4;1;1;1;1;1;6;1;2;1;0;0;0;1509,03;0;1509,031122
1;53;86;7;12;6;2917,918088;25;2;1;1;2;1;2;2;3;1;1;1;1;1;6;1;2;1;0;0;0;3551;188,49;3739,491222
1;53;86;7;2;6;2917,918088;52;3;1;1;2;1;2;2;4;2;1;1;1;1;6;2;2;1;0;0;0;2438,82;0;2438,821222
1;53;86;7;4;6;2917,918088;19;1;1;1;2;1;2;2;2;1;1;1;1;1;6;3;3;1;0;0;0;5658,75;0;5658,751222
1;53;87;5;10;6;767,4647263;26;4;1;1;1;1;1;3;17;3;1;1;6;1;4;0;0;1;0;0;0;11550;231,75;11781,75122
1;53;87;5;12;6;767,4647263;26;3;1;1;1;1;1;2;18;3;1;1;6;1;1;0;0;1;0;0;0;18743,33;579,32;19322,65122
1;53;87;5;5;6;767,4647263;19;8;1;2;1;1;1;3;11;5;1;1;5;1;6;3;1;1;0;0;0;37732,53;0;37732,53122
1;53;87;5;6;6;767,4647263;20;2;1;1;1;1;1;2;14;1;1;1;4;1;1;0;0;1;0;0;0;22750;614,47;23364,47122
1;53;87;5;8;6;767,4647263;23;2;1;1;1;1;1;3;9;2;1;1;3;2;1;0;0;1;0;0;0;10190,44;884,6;11075,04122
1;53;87;5;9;6;767,4647263;23;3;1;1;1;1;1;2;17;2;1;1;5;2;1;0;0;1;0;0;0;14920,47;2891,77;17812,23122
1;53;88;3;11;6;1722,138865;38;2;1;1;2;1;2;3;8;3;1;1;2;1;1;0;0;1;0;0;0;6485;1208,17;7693,171122
1;53;88;3;13;6;1722,138865;40;1;1;1;2;1;2;3;4;1;1;1;1;1;6;1;3;1;0;0;0;5652,5;0;5652,501122
1;53;88;3;4;6;1722,138865;31;1;1;1;2;1;2;3;4;1;1;1;1;1;6;2;3;1;0;0;0;121,2;0;121,2012222
1;53;88;3;7;6;1722,138865;33;3;1;1;2;1;2;3;7;3;1;1;2;1;6;1;2;1;0;0;0;4433,75;77,25;4511,001222
1;53;88;3;8;6;1722,138865;34;5;1;2;2;1;2;2;7;3;1;1;2;1;1;0;0;1;0;0;0;12322,5;1808;14130,50112
1;53;89;1;1;6;3632,735892;30;1;1;1;2;1;2;2;2;1;1;1;1;1;2;0;0;1;0;0;0;7568,83;535,17;8104,001121
1;53;89;1;2;6;3632,735892;52;2;1;1;2;1;2;2;3;1;1;1;1;1;6;1;3;1;0;0;0;305,75;0;305,7512222
1;53;90;5;2;6;1459,145628;41;3;1;1;2;1;2;2;9;3;1;1;3;1;6;1;2;1;0;0;0;18160;47,25;18207,25122
1;53;90;5;6;6;1459,145628;44;1;1;1;2;1;2;3;8;3;1;1;2;1;6;3;3;1;0;0;0;13260;0;13260,00112
1;53;90;5;7;6;1459,145628;46;1;1;1;2;1;2;7;10;1;1;1;3;1;2;0;0;1;0;0;0;5400,08;2000;7400,081122
1;53;91;3;10;6;829,9179276;51;2;1;1;2;1;2;2;8;1;1;1;4;1;1;0;0;1;0;0;0;2651,2;1782;4433,201222
1;53;91;3;2;6;829,9179276;42;4;1;1;2;1;2;3;12;3;1;1;3;1;1;0;0;1;0;0;0;9623,6;1500;11123,60112
1;53;91;3;5;6;829,9179276;45;2;1;1;2;1;2;2;10;2;1;1;4;1;6;1;1;1;0;0;0;8712,5;0;8712,501122
1;53;91;3;6;6;829,9179276;44;2;1;1;2;1;2;2;9;1;1;1;3;1;1;0;0;1;0;0;0;5584,43;1568,89;7153,321222
1;53;91;3;7;6;829,9179276;48;4;1;1;2;1;2;2;9;3;1;1;2;1;3;0;0;1;0;0;0;1114,95;612;1726,951222
1;53;92;1;1;6;686,2752298;42;4;1;1;1;1;1;2;5;3;1;1;1;1;4;0;0;1;0;0;0;1475,1;600;2075,101222
1;53;92;1;11;6;686,2752298;51;15;1;5;1;1;1;2;8;5;1;1;2;1;1;0;0;1;0;0;0;4657,6;1275;5932,601222
1;53;92;1;2;6;686,2752298;42;5;1;1;1;1;1;2;5;2;1;1;1;1;1;0;0;1;0;0;0;2259,05;689,58;2948,631222
1;53;92;1;4;6;686,2752298;45;5;1;2;1;1;1;4;5;2;1;1;1;1;5;0;0;1;0;0;0;924,42;204;1128,421222
1;53;92;1;5;6;686,2752298;45;1;1;1;1;1;1;2;4;1;1;1;1;1;1;0;0;1;0;0;0;380,42;800;1180,421222
1;53;92;1;7;6;686,2752298;49;4;1;1;1;1;1;2;10;3;1;1;2;1;1;0;0;1;0;0;0;7638,28;1211;8849,281122
1;53;92;1;9;6;686,2752298;49;6;1;1;1;1;1;4;8;4;1;1;1;1;1;0;0;1;0;0;0;6967,07;1200;8167,071122
1;53;93;0;1;7;2107,136017;2;1;1;1;2;1;2;3;4;1;1;1;1;1;6;3;2;1;0;0;0;5372,05;0;5372,051222
1;53;93;0;3;7;2107,136017;52;1;1;1;2;1;1;2;3;1;1;1;1;1;6;3;2;1;0;0;0;489;0;489,0012222
1;53;93;0;4;7;2107,136017;4;4;1;1;2;1;2;2;16;3;1;1;6;1;1;0;0;1;0;0;0;31723,3;410,67;32133,96122
1;53;93;0;9;7;2107,136017;9;4;1;1;2;1;2;2;3;1;1;1;1;1;6;1;3;1;0;0;0;976,08;7,07;983,1511122
1;53;94;8;1;7;1719,079983;52;4;1;1;1;1;1;3;16;3;1;1;6;1;1;0;0;1;0;0;0;20415,5;2308,2;22723,70112
1;53;94;8;10;7;1719,079983;11;2;1;1;1;1;1;3;18;1;1;1;5;1;1;0;0;1;0;0;0;15236,67;3418,05;18654,72112
1;53;94;8;12;7;1719,079983;12;1;1;1;1;1;1;3;22;1;1;1;6;1;1;0;0;1;0;0;0;30458,33;816;31274,33122
1;53;94;8;3;7;1719,079983;5;3;1;1;1;1;1;2;14;2;1;1;5;1;1;0;0;1;0;0;0;13391,17;4970;18361,17122
1;53;94;8;5;7;1719,079983;6;6;1;2;1;1;2;3;18;4;1;1;8;1;1;0;0;1;0;0;0;26194,98;3090;29284,98112
1;53;95;6;13;7;1272,626033;27;1;1;1;2;1;2;2;4;1;1;1;1;1;6;3;1;1;0;0;0;11236,87;95,79;11332,66122
1;53;95;6;3;7;1272,626033;17;4;1;1;2;1;2;2;9;3;1;1;3;1;1;0;0;1;0;0;0;22484,68;1294,05;23778,73122
1;53;95;6;8;7;1272,626033;22;3;1;1;2;1;2;2;11;4;1;1;3;1;1;0;0;1;0;0;0;7432;1921,55;9353,551222
1;53;95;6;9;7;1272,626033;22;2;1;1;2;1;2;2;11;3;1;1;4;1;1;0;0;1;0;0;0;18526,96;2421,25;20948,21112
1;53;96;4;1;7;912,2649672;15;4;1;2;1;1;1;3;14;3;1;1;4;1;1;0;0;1;0;0;0;2785,11;2346;5131,111222
1;53;96;4;12;7;912,2649672;23;2;1;1;1;1;1;2;16;2;1;1;4;1;1;0;0;1;0;0;0;4956,25;816;5772,251222
1;53;96;4;3;7;912,2649672;15;4;1;1;1;1;1;2;16;4;1;1;6;2;1;0;0;1;0;0;0;5534,53;2648,36;8182,891222
1;53;96;4;4;7;912,2649672;15;3;1;1;1;1;1;2;15;2;1;1;7;1;1;0;0;1;0;0;0;10824,46;2897,59;13722,04122
1;53;96;4;8;7;912,2649672;19;5;1;1;1;1;1;3;22;5;1;1;6;1;2;0;0;1;0;0;0;138,33;4577,61;4715,941222
1;53;97;2;11;7;1680,881319;38;2;1;1;2;1;2;2;5;1;1;1;1;1;1;0;0;1;0;0;0;3500;326,1;3826,101222
1;53;97;2;13;7;1680,881319;40;1;1;1;2;1;2;3;5;1;1;1;1;1;1;0;0;1;0;0;0;7416;806,87;8222,871222
1;53;97;2;5;7;1680,881319;34;1;1;1;2;1;2;2;3;1;1;1;1;1;1;0;0;1;0;0;0;3503,33;679,84;4183,181222
1;53;97;2;7;7;1680,881319;34;3;1;1;2;1;2;2;5;2;1;1;1;1;1;0;0;1;0;0;0;19829;759,83;20588,83122
1;53;98;0;1;7;1815,259553;30;2;1;1;1;1;1;4;4;1;1;2;1;3;3;0;0;2;0;0;0;925,15;207,05;1132,202222
1;53;98;0;11;7;1815,259553;39;4;1;1;1;1;1;2;18;4;1;1;6;1;1;0;0;2;0;0;0;10283,31;2000;12283,31222
1;53;98;0;2;7;1815,259553;30;2;1;1;1;1;1;4;7;2;1;2;2;2;6;1;3;2;0;0;0;3036,2;206;3242,204222
1;53;98;0;7;7;1815,259553;34;4;1;1;1;1;1;2;7;2;1;2;2;3;5;0;0;2;0;0;0;1575;608,08;2183,082222
1;53;98;0;8;7;1815,259553;35;4;1;1;1;1;1;2;14;4;1;1;4;3;1;0;0;2;0;0;0;1288,58;828,75;2117,335222
1;53;99;9;13;7;1521,675606;52;3;1;1;2;1;2;2;5;2;1;1;1;1;1;0;0;1;0;0;0;8417,77;639,5;9057,271222
1;53;99;9;3;7;1521,675606;42;3;1;1;2;1;2;2;13;2;1;1;4;1;1;0;0;1;0;0;0;9470,67;1890,1;11360,77112
1;53;99;9;9;7;1521,675606;49;3;1;1;1;1;1;2;5;2;1;1;1;1;1;0;0;1;0;0;0;2628,5;339,36;2967,861222
1;53;100;6;1;7;240,7722409;41;1;1;1;1;1;1;2;3;1;1;1;1;1;1;0;0;1;0;0;0;1930;785,16;2715,161222
1;53;100;6;10;7;240,7722409;49;6;1;1;1;1;1;2;6;3;1;1;1;1;1;0;0;1;0;0;0;916,67;350;1266,671222
1;53;100;6;11;7;240,7722409;49;4;1;1;2;1;2;4;3;1;1;1;1;1;4;0;0;1;0;0;0;57,92;137,23;195,1552222
1;53;100;6;12;7;240,7722409;48;4;1;1;2;1;2;2;3;1;1;1;1;1;1;0;0;1;0;0;0;400;47,5;447,5042222
1;53;100;6;13;7;240,7722409;52;3;1;1;2;1;2;4;3;1;1;1;1;1;1;0;0;1;0;0;0;2308,46;180,85;2489,314222
1;53;100;6;15;7;240,7722409;52;4;1;1;1;1;1;4;5;2;1;1;1;1;1;0;0;1;0;0;0;520,91;271,86;792,7612222
1;53;100;6;2;7;240,7722409;41;3;1;1;1;1;1;2;2;1;1;1;1;2;6;2;1;1;0;0;0;433,33;14,25;447,5812222
